system,system_seed,rho_A,n,p,rep,T,d,action_dim,method,method_label,status,rank,binary_objective,normalized_binary_quality,quality_ref_binary_objective,continuous_objective,best_continuous_objective,relaxed_objective,solve_seconds,allocated_bytes,gc_seconds,maxrss_bytes,maxrss_mb,matrix_build_seconds,matrix_allocated_bytes,restarts,round_restarts,iterations,best_iteration,best_restart,grad_norm,converged
random,1,0.5000000000000003,3,2,1,1200,2402,2,low_rank,LR-SDP r=4,converged,4,1509.4292311265988,1.0,1509.4292311265988,1919.9526132858118,1919.9526132858118,1919.9526132858118,2.040981417,48064248,0.00553025,706576384,673.84375,0.034035375,185152016,16,64,2153,127,3,0.9981952214070985,true
