system,system_seed,rho_A,n,p,rep,T,d,action_dim,method,method_label,status,rank,binary_objective,normalized_binary_quality,quality_ref_binary_objective,continuous_objective,best_continuous_objective,relaxed_objective,solve_seconds,allocated_bytes,gc_seconds,maxrss_bytes,maxrss_mb,matrix_build_seconds,matrix_allocated_bytes,restarts,round_restarts,iterations,best_iteration,best_restart,grad_norm,converged
random,1,0.5000000000000003,3,2,1,1000,2002,2,sdp_gw,SDP+GW,solved,,1217.7748666001835,1.0,1217.7748666001835,1602.7303862893116,1602.7303862893116,1602.7303862893116,18.438344333,763222080,0.103488582,2110373888,2012.609375,0.017522208,128712208,64,64,,,,,true
