system,system_seed,rho_A,n,p,rep,T,d,action_dim,method,method_label,status,rank,binary_objective,normalized_binary_quality,quality_ref_binary_objective,continuous_objective,best_continuous_objective,relaxed_objective,solve_seconds,allocated_bytes,gc_seconds,maxrss_bytes,maxrss_mb,matrix_build_seconds,matrix_allocated_bytes,restarts,round_restarts,iterations,best_iteration,best_restart,grad_norm,converged
random,1,0.5000000000000003,3,2,1,200,402,2,box_pgd,Box-PGA,ok,,276.6794563794616,1.0,276.6794563794616,276.6794563794616,276.6794563794616,276.6794563794616,0.037304625,1438304,0.005948917,475234304,453.21875,0.000547,5256272,16,,765,48,5,1.8789568926395765,true
