system,system_seed,rho_A,n,p,rep,T,d,action_dim,method,method_label,status,rank,binary_objective,normalized_binary_quality,quality_ref_binary_objective,continuous_objective,best_continuous_objective,relaxed_objective,solve_seconds,allocated_bytes,gc_seconds,maxrss_bytes,maxrss_mb,matrix_build_seconds,matrix_allocated_bytes,restarts,round_restarts,iterations,best_iteration,best_restart,grad_norm,converged
random,1,0.5000000000000003,3,2,1,1400,2802,2,low_rank,LR-SDP r=8,converged,8,1765.867695930509,1.0,1765.867695930509,2240.2656172567695,2240.2656172567695,2240.2656172567695,2.54652175,66530904,0.022571958,784400384,748.0625,0.041723083,251815440,16,64,1754,111,1,0.7059461788512291,true
