system,system_seed,rho_A,n,p,rep,T,d,action_dim,method,method_label,status,rank,binary_objective,normalized_binary_quality,quality_ref_binary_objective,continuous_objective,best_continuous_objective,relaxed_objective,solve_seconds,allocated_bytes,gc_seconds,maxrss_bytes,maxrss_mb,matrix_build_seconds,matrix_allocated_bytes,restarts,round_restarts,iterations,best_iteration,best_restart,grad_norm,converged
random,1,0.5000000000000003,3,2,1,2000,4002,2,low_rank,LR-SDP r=2,converged,2,2516.9931954219533,1.0,2516.9931954219533,3180.1730891218945,3180.1730891218945,3180.1730891218945,7.390457416,129765896,0.021701541,1105461248,1054.25,0.102218625,513341968,16,64,2534,154,9,1.4085298640206574,true
