system,system_seed,rho_A,n,p,rep,T,d,action_dim,method,method_label,status,rank,binary_objective,normalized_binary_quality,quality_ref_binary_objective,continuous_objective,best_continuous_objective,relaxed_objective,solve_seconds,allocated_bytes,gc_seconds,maxrss_bytes,maxrss_mb,matrix_build_seconds,matrix_allocated_bytes,restarts,round_restarts,iterations,best_iteration,best_restart,grad_norm,converged
random,1,0.5000000000000003,3,2,1,2000,4002,2,low_rank,LR-SDP r=8,converged,8,2521.3669775247768,1.0,2521.3669775247768,3200.131194516863,3200.131194516863,3200.131194516863,5.966440666,134295112,0.021892375,1109180416,1057.796875,0.105386084,513341968,16,64,1756,109,13,0.7060185223546129,true
