system,system_seed,rho_A,n,p,rep,T,d,action_dim,method,method_label,status,rank,binary_objective,normalized_binary_quality,quality_ref_binary_objective,continuous_objective,best_continuous_objective,relaxed_objective,solve_seconds,allocated_bytes,gc_seconds,maxrss_bytes,maxrss_mb,matrix_build_seconds,matrix_allocated_bytes,restarts,round_restarts,iterations,best_iteration,best_restart,grad_norm,converged
random,1,0.5000000000000003,3,2,1,2000,4002,2,sdp_gw,SDP+GW,solved,,2433.070034904754,1.0,2433.070034904754,3204.8727865101982,3204.8727865101982,3204.8727865101982,175.930763,2239197088,0.15220371,4790386688,4568.46875,0.1180695,513341968,64,64,,,,,true
